id,Погибло,Погибло детей,Ранено,Ранено детей
490046721,0,0,0,0
490041696,0,0,0,0
490077448,0,0,0,0
490068598,0,0,0,0
490074209,0,0,0,0
490004079,0,0,0,0
490055043,0,0,0,0
490077718,0,0,0,0
490088785,0,0,0,0
490071126,0,0,0,0
490019203,0,0,0,0
490090872,0,0,0,0
490005776,0,0,0,0
490109477,0,0,0,0
490027549,0,0,0,0
490064609,0,0,0,0
490046588,0,0,0,0
490077752,0,0,0,0
490079113,0,0,0,0
490069458,0,0,0,0
490121666,0,0,0,0
490083462,0,0,0,0
490027010,0,0,0,0
490071081,0,0,0,0
490081891,0,0,0,0
490096540,0,0,0,0
490061344,0,0,0,0
490016946,0,0,0,0
490046265,0,0,0,0
490090835,0,0,0,0
490030314,0,0,0,0
490071377,0,0,0,0
490105648,0,0,0,0
490063539,0,0,0,0
490050790,0,0,0,0
490075233,0,0,0,0
490018644,0,0,0,0
490029643,0,0,0,0
490097686,0,0,0,0
490026813,0,0,0,0
490118097,0,0,0,0
490093082,0,0,0,0
490098485,0,0,0,0
490047507,0,0,0,0
490053014,0,0,0,0
490027190,0,0,0,0
490030718,0,0,0,0
490099519,0,0,0,0
490123369,0,0,0,0
490114804,0,0,0,0
490007223,0,0,0,0
490053630,0,0,0,0
490038950,0,0,0,0
490083517,0,0,0,0
490043508,0,0,0,0
490076903,0,0,0,0
490015477,0,0,0,0
490036869,0,0,0,0
490003610,0,0,0,0
490087121,0,0,0,0
490018652,0,0,0,0
490017154,0,0,0,0
490114999,0,0,0,0
490020816,0,0,0,0
490117819,0,0,0,0
490072866,0,0,0,0
490098580,0,0,0,0
490037572,0,0,0,0
490063831,0,0,0,0
490025900,0,0,0,0
490021304,0,0,0,0
490118115,0,0,0,0
490034920,0,0,0,0
490048789,0,0,0,0
490027174,0,0,0,0
490098825,0,0,0,0
490093791,0,0,0,0
490063738,0,0,0,0
490008732,0,0,0,0
490006539,0,0,0,0
490082586,0,0,0,0
490109882,0,0,0,0
490092014,0,0,0,0
490100585,0,0,0,0
490071304,0,0,0,0
490014543,0,0,0,0
490107147,0,0,0,0
490033161,0,0,0,0
490093949,0,0,0,0
490094371,0,0,0,0
490059902,0,0,0,0
490041143,0,0,0,0
490060294,0,0,0,0
490094512,0,0,0,0
490075645,0,0,0,0
490036993,0,0,0,0
490004251,0,0,0,0
490082969,0,0,0,0
490101510,0,0,0,0
490002340,0,0,0,0
490016100,0,0,0,0
490067707,0,0,0,0
490046919,0,0,0,0
490119120,0,0,0,0
490094259,0,0,0,0
490034412,0,0,0,0
490053980,0,0,0,0
490027476,0,0,0,0
490117178,0,0,0,0
490085374,0,0,0,0
490097534,0,0,0,0
490024829,0,0,0,0
490034745,0,0,0,0
490121590,0,0,0,0
490103445,0,0,0,0
490124247,0,0,0,0
490011695,0,0,0,0
490087348,0,0,0,0
490098816,0,0,0,0
490071358,0,0,0,0
490060304,0,0,0,0
490039569,0,0,0,0
490093120,0,0,0,0
490106782,0,0,0,0
490033107,0,0,0,0
490041415,0,0,0,0
490115975,0,0,0,0
490003407,0,0,0,0
490063943,0,0,0,0
490017383,0,0,0,0
490013718,0,0,0,0
490016161,0,0,0,0
490078267,0,0,0,0
490038757,0,0,0,0
490101125,0,0,0,0
490056410,0,0,0,0
490073384,0,0,0,0
490023018,0,0,0,0
490120572,0,0,0,0
490086691,0,0,0,0
490015024,0,0,0,0
490013635,0,0,0,0
490074285,0,0,0,0
490121478,0,0,0,0
490092074,0,0,0,0
490096122,0,0,0,0
490081712,0,0,0,0
490089180,0,0,0,0
490031776,0,0,0,0
490036323,0,0,0,0
490012418,0,0,0,0
490038485,0,0,0,0
490106589,0,0,0,0
490043177,0,0,0,0
490087595,0,0,0,0
490028632,0,0,0,0
490061020,0,0,0,0
490095692,0,0,0,0
490041367,0,0,0,0
490093910,0,0,0,0
490027665,0,0,0,0
490014447,0,0,0,0
490098014,0,0,0,0
490106141,0,0,0,0
490107508,0,0,0,0
490026821,0,0,0,0
490114445,0,0,0,0
490027441,0,0,0,0
490081350,0,0,0,0
490032818,0,0,0,0
490072532,0,0,0,0
490068087,0,0,0,0
490031489,0,0,0,0
490100521,0,0,0,0
490110909,0,0,0,0
490050794,0,0,0,0
490024550,0,0,0,0
490043575,0,0,0,0
490003617,0,0,0,0
490012863,0,0,0,0
490098522,0,0,0,0
490055150,0,0,0,0
490076168,0,0,0,0
490109821,0,0,0,0
490018063,0,0,0,0
490065878,0,0,0,0
490053765,0,0,0,0
490100343,0,0,0,0
490030886,0,0,0,0
490003502,0,0,0,0
490062799,0,0,0,0
490015535,0,0,0,0
490070484,0,0,0,0
490101163,0,0,0,0
490070078,0,0,0,0
490118668,0,0,0,0
490021997,0,0,0,0
490105405,0,0,0,0
490059399,0,0,0,0
490005585,0,0,0,0
490107647,0,0,0,0
490106872,0,0,0,0
490025751,0,0,0,0
490020417,0,0,0,0
490095335,0,0,0,0
490064834,0,0,0,0
490047089,0,0,0,0
490097951,0,0,0,0
490080901,0,0,0,0
490042940,0,0,0,0
490087394,0,0,0,0
490099587,0,0,0,0
490002304,0,0,0,0
490058568,0,0,0,0
490025589,0,0,0,0
490072814,0,0,0,0
490077425,0,0,0,0
490071689,0,0,0,0
490046016,0,0,0,0
490081273,0,0,0,0
490067275,0,0,0,0
490104428,0,0,0,0
490040203,0,0,0,0
490031286,0,0,0,0
490044522,0,0,0,0
490026778,0,0,0,0
490094084,0,0,0,0
490051435,0,0,0,0
490071529,0,0,0,0
490016063,0,0,0,0
490091309,0,0,0,0
490023199,0,0,0,0
490040833,0,0,0,0
490047443,0,0,0,0
490021966,0,0,0,0
490068355,0,0,0,0
490003772,0,0,0,0
490100319,0,0,0,0
490103520,0,0,0,0
490030068,0,0,0,0
490043119,0,0,0,0
490020186,0,0,0,0
490059382,0,0,0,0
490048698,0,0,0,0
490099670,0,0,0,0
490004064,0,0,0,0
490087383,0,0,0,0
490086124,0,0,0,0
490095263,0,0,0,0
490093881,0,0,0,0
490053020,0,0,0,0
490017659,0,0,0,0
490020071,0,0,0,0
490055328,0,0,0,0
490045891,0,0,0,0
490017524,0,0,0,0
490025225,0,0,0,0
490073265,0,0,0,0
490085671,0,0,0,0
490077318,0,0,0,0
490047401,0,0,0,0
490104351,0,0,0,0
490082859,0,0,0,0
490006913,0,0,0,0
490102750,0,0,0,0
490002267,0,0,0,0
490021868,0,0,0,0
490089476,0,0,0,0
490060963,0,0,0,0
490010128,0,0,0,0
490075566,0,0,0,0
490087227,0,0,0,0
490021084,0,0,0,0
490005243,0,0,0,0
490103648,0,0,0,0
490052746,0,0,0,0
490076952,0,0,0,0
490068567,0,0,0,0
490069088,0,0,0,0
490081261,0,0,0,0
490059093,0,0,0,0
490054978,0,0,0,0
490091383,0,0,0,0
490003114,0,0,0,0
490029440,0,0,0,0
490084452,0,0,0,0
490009177,0,0,0,0
490123508,0,0,0,0
490103074,0,0,0,0
490054782,0,0,0,0
490068368,0,0,0,0
490034200,0,0,0,0
490111925,0,0,0,0
490101597,0,0,0,0
490042801,0,0,0,0
490085470,0,0,0,0
490029900,0,0,0,0
490098545,0,0,0,0
490040887,0,0,0,0
490054027,0,0,0,0
490116920,0,0,0,0
490115558,0,0,0,0
490030810,0,0,0,0
490043916,0,0,0,0
490116983,0,0,0,0
490089136,0,0,0,0
490005558,0,0,0,0
490112080,0,0,0,0
490015829,0,0,0,0
490029461,0,0,0,0
490115421,0,0,0,0
490029483,0,0,0,0
490067369,0,0,0,0
490066404,0,0,0,0
490049005,0,0,0,0
490003057,0,0,0,0
490004289,0,0,0,0
490081817,0,0,0,0
490088686,0,0,0,0
490059853,0,0,0,0
490109553,0,0,0,0
490019960,0,0,0,0
490007842,0,0,0,0
490056676,0,0,0,0
490029238,0,0,0,0
490079784,0,0,0,0
490035297,0,0,0,0
490021608,0,0,0,0
490039030,0,0,0,0
490072934,0,0,0,0
490122015,0,0,0,0
490107818,0,0,0,0
490028229,0,0,0,0
490063440,0,0,0,0
490037713,0,0,0,0
490031097,0,0,0,0
490029701,0,0,0,0
490034121,0,0,0,0
490113961,0,0,0,0
490102634,0,0,0,0
490081477,0,0,0,0
490082153,0,0,0,0
490115441,0,0,0,0
490068322,0,0,0,0
490047673,0,0,0,0
490123241,0,0,0,0
490051629,0,0,0,0
490023147,0,0,0,0
490070153,0,0,0,0
490072124,0,0,0,0
490049185,0,0,0,0
490124258,0,0,0,0
490051876,0,0,0,0
490122876,0,0,0,0
490042218,0,0,0,0
490061571,0,0,0,0
490020808,0,0,0,0
490043423,0,0,0,0
490089197,0,0,0,0
490046893,0,0,0,0
490083837,0,0,0,0
490089566,0,0,0,0
490079898,0,0,0,0
490035874,0,0,0,0
490115346,0,0,0,0
490092532,0,0,0,0
490052373,0,0,0,0
490114526,0,0,0,0
490080138,0,0,0,0
490038530,0,0,0,0
490078193,0,0,0,0
490082514,0,0,0,0
490061773,0,0,0,0
490046192,0,0,0,0
490060135,0,0,0,0
490049284,0,0,0,0
490030929,0,0,0,0
490089815,0,0,0,0
490069593,0,0,0,0
490039391,0,0,0,0
490046471,0,0,0,0
490110229,0,0,0,0
490093526,0,0,0,0
490098328,0,0,0,0
490056245,0,0,0,0
490032171,0,0,0,0
490107105,0,0,0,0
490049609,0,0,0,0
490045865,0,0,0,0
490036089,0,0,0,0
490106710,0,0,0,0
490085652,0,0,0,0
490112318,0,0,0,0
490018787,0,0,0,0
490006383,0,0,0,0
490070856,0,0,0,0
490085314,0,0,0,0
490021621,0,0,0,0
490082536,0,0,0,0
490072876,0,0,0,0
490075504,0,0,0,0
490008309,0,0,0,0
490089872,0,0,0,0
490092238,0,0,0,0
490003669,0,0,0,0
490104365,0,0,0,0
490043287,0,0,0,0
490110130,0,0,0,0
490104524,0,0,0,0
490031608,0,0,0,0
490078544,0,0,0,0
490004363,0,0,0,0
490039753,0,0,0,0
490034380,0,0,0,0
490097660,0,0,0,0
490108307,0,0,0,0
490087921,0,0,0,0
490056687,0,0,0,0
490025995,0,0,0,0
490003412,0,0,0,0
490062708,0,0,0,0
490112034,0,0,0,0
490089173,0,0,0,0
490024730,0,0,0,0
490117926,0,0,0,0
490013400,0,0,0,0
490123927,0,0,0,0
490049831,0,0,0,0
490056072,0,0,0,0
490006680,0,0,0,0
490093600,0,0,0,0
490035046,0,0,0,0
490080504,0,0,0,0
490057961,0,0,0,0
490032454,0,0,0,0
490025131,0,0,0,0
490001089,0,0,0,0
490121862,0,0,0,0
490044733,0,0,0,0
490043499,0,0,0,0
490057486,0,0,0,0
490028755,0,0,0,0
490021940,0,0,0,0
490118923,0,0,0,0
490035736,0,0,0,0
490081608,0,0,0,0
490013683,0,0,0,0
490102508,0,0,0,0
490003524,0,0,0,0
490048361,0,0,0,0
490083992,0,0,0,0
490004817,0,0,0,0
490047003,0,0,0,0
490013053,0,0,0,0
490045756,0,0,0,0
490082647,0,0,0,0
490001056,0,0,0,0
490109699,0,0,0,0
490051252,0,0,0,0
490024063,0,0,0,0
490056895,0,0,0,0
490095646,0,0,0,0
490112353,0,0,0,0
490031575,0,0,0,0
490053987,0,0,0,0
490002690,0,0,0,0
490019743,0,0,0,0
490098949,0,0,0,0
490005265,0,0,0,0
490102669,0,0,0,0
490021946,0,0,0,0
490081058,0,0,0,0
490116666,0,0,0,0
490042619,0,0,0,0
490060183,0,0,0,0
490019768,0,0,0,0
490006672,0,0,0,0
490049752,0,0,0,0
490052845,0,0,0,0
490030155,0,0,0,0
490081259,0,0,0,0
490020584,0,0,0,0
490116563,0,0,0,0
490075409,0,0,0,0
490092756,0,0,0,0
490011995,0,0,0,0
490116726,0,0,0,0
490054823,0,0,0,0
490123595,0,0,0,0
490029346,0,0,0,0
490006781,0,0,0,0
490035965,0,0,0,0
490084600,0,0,0,0
490106026,0,0,0,0
490105546,0,0,0,0
490012769,0,0,0,0
490049762,0,0,0,0
490089654,0,0,0,0
490117884,0,0,0,0
490071413,0,0,0,0
490048488,0,0,0,0
490103344,0,0,0,0
490017694,0,0,0,0
490014899,0,0,0,0
490025705,0,0,0,0
490090291,0,0,0,0
490059584,0,0,0,0
490013109,0,0,0,0
490020939,0,0,0,0
490069967,0,0,0,0
490026639,0,0,0,0
490033223,0,0,0,0
490043840,0,0,0,0
490032967,0,0,0,0
490055622,0,0,0,0
490011895,0,0,0,0
490061249,0,0,0,0
490042699,0,0,0,0
490017509,0,0,0,0
490096287,0,0,0,0
490051899,0,0,0,0
490081836,0,0,0,0
490031584,0,0,0,0
490105187,0,0,0,0
490021603,0,0,0,0
490080708,0,0,0,0
490007184,0,0,0,0
490037344,0,0,0,0
490122655,0,0,0,0
490053179,0,0,0,0
490032729,0,0,0,0
490057244,0,0,0,0
490010840,0,0,0,0
490022405,0,0,0,0
490062624,0,0,0,0
490001816,0,0,0,0
490018809,0,0,0,0
490043065,0,0,0,0
490113176,0,0,0,0
490034760,0,0,0,0
490014437,0,0,0,0
490110716,0,0,0,0
490122293,0,0,0,0
490112652,0,0,0,0
490102440,0,0,0,0
490028971,0,0,0,0
490091568,0,0,0,0
490078326,0,0,0,0
490028704,0,0,0,0
490018898,0,0,0,0
490034802,0,0,0,0
490050469,0,0,0,0
490089115,0,0,0,0
490061156,0,0,0,0
490085975,0,0,0,0
490065505,0,0,0,0
490104497,0,0,0,0
490012530,0,0,0,0
490086814,0,0,0,0
490065143,0,0,0,0
490090390,0,0,0,0
490102067,0,0,0,0
490085255,0,0,0,0
490083121,0,0,0,0
490017446,0,0,0,0
490079015,0,0,0,0
490082423,0,0,0,0
490101957,0,0,0,0
490088986,0,0,0,0
490002968,0,0,0,0
490022801,0,0,0,0
490011795,0,0,0,0
490054850,0,0,0,0
490042683,0,0,0,0
490081412,0,0,0,0
490052573,0,0,0,0
490043341,0,0,0,0
490068518,0,0,0,0
490036837,0,0,0,0
490072901,0,0,0,0
490060188,0,0,0,0
490013277,0,0,0,0
490077981,0,0,0,0
490116591,0,0,0,0
490064255,0,0,0,0
490087408,0,0,0,0
490006615,0,0,0,0
490054324,0,0,0,0
490093079,0,0,0,0
490053928,0,0,0,0
490049540,0,0,0,0
490039264,0,0,0,0
490074164,0,0,0,0
490101362,0,0,0,0
490089339,0,0,0,0
490049376,0,0,0,0
490097150,0,0,0,0
490113183,0,0,0,0
490062134,0,0,0,0
490022139,0,0,0,0
490003264,0,0,0,0
490006858,0,0,0,0
490020163,0,0,0,0
490064219,0,0,0,0
490078226,0,0,0,0
490123136,0,0,0,0
490118884,0,0,0,0
490091812,0,0,0,0
490034700,0,0,0,0
490033606,0,0,0,0
490090861,0,0,0,0
490046142,0,0,0,0
490037665,0,0,0,0
490093178,0,0,0,0
490032533,0,0,0,0
490119558,0,0,0,0
490001806,0,0,0,0
490059738,0,0,0,0
490032328,0,0,0,0
490064142,0,0,0,0
490113817,0,0,0,0
490023482,0,0,0,0
490021050,0,0,0,0
490023590,0,0,0,0
490068553,0,0,0,0
490121618,0,0,0,0
490017125,0,0,0,0
490017529,0,0,0,0
490063229,0,0,0,0
490044301,0,0,0,0
490046511,0,0,0,0
490017220,0,0,0,0
490015154,0,0,0,0
490091610,0,0,0,0
490118531,0,0,0,0
490049154,0,0,0,0
490088020,0,0,0,0
490117936,0,0,0,0
490117894,0,0,0,0
490046669,0,0,0,0
490101813,0,0,0,0
490011733,0,0,0,0
490111603,0,0,0,0
490026252,0,0,0,0
490075360,0,0,0,0
490067899,0,0,0,0
490019896,0,0,0,0
490083857,0,0,0,0
490093812,0,0,0,0
490081661,0,0,0,0
490042513,0,0,0,0
490030151,0,0,0,0
490001413,0,0,0,0
490115552,0,0,0,0
490098734,0,0,0,0
490035752,0,0,0,0
490100609,0,0,0,0
490083747,0,0,0,0
490047792,0,0,0,0
490003330,0,0,0,0
490068815,0,0,0,0
490051590,0,0,0,0
490081207,0,0,0,0
490024417,0,0,0,0
490109658,0,0,0,0
490122147,0,0,0,0
490051578,0,0,0,0
490078366,0,0,0,0
490096117,0,0,0,0
490033357,0,0,0,0
490061948,0,0,0,0
490114187,0,0,0,0
490050106,0,0,0,0
490032147,0,0,0,0
490020930,0,0,0,0
490024166,0,0,0,0
490007596,0,0,0,0
490046503,0,0,0,0
490111877,0,0,0,0
490036736,0,0,0,0
490121870,0,0,0,0
490088246,0,0,0,0
490095232,0,0,0,0
490081704,0,0,0,0
490013394,0,0,0,0
490109982,0,0,0,0
490119323,0,0,0,0
490111531,0,0,0,0
490041279,0,0,0,0
490112574,0,0,0,0
490114331,0,0,0,0
490030454,0,0,0,0
490001892,0,0,0,0
490034541,0,0,0,0
490012736,0,0,0,0
490042736,0,0,0,0
490075042,0,0,0,0
490007811,0,0,0,0
490074691,0,0,0,0
490031652,0,0,0,0
490047581,0,0,0,0
490004319,0,0,0,0
490047221,0,0,0,0
490008095,0,0,0,0
490020194,0,0,0,0
490103559,0,0,0,0
490095171,0,0,0,0
490057172,0,0,0,0
490076305,0,0,0,0
490112519,0,0,0,0
490016237,0,0,0,0
490010179,0,0,0,0
490099483,0,0,0,0
490100029,0,0,0,0
490103720,0,0,0,0
490081385,0,0,0,0
490010542,0,0,0,0
490077264,0,0,0,0
490094894,0,0,0,0
490101826,0,0,0,0
490067829,0,0,0,0
490046780,0,0,0,0
490021823,0,0,0,0
490011204,0,0,0,0
490102163,0,0,0,0
490080631,0,0,0,0
490017071,0,0,0,0
490106197,0,0,0,0
490109913,0,0,0,0
490095782,0,0,0,0
490037982,0,0,0,0
490083180,0,0,0,0
490012129,0,0,0,0
490093089,0,0,0,0
490065971,0,0,0,0
490096803,0,0,0,0
490059684,0,0,0,0
490002095,0,0,0,0
490000814,0,0,0,0
490105882,0,0,0,0
490017990,0,0,0,0
490089297,0,0,0,0
490114938,0,0,0,0
490030182,0,0,0,0
490031227,0,0,0,0
490000986,0,0,0,0
490051144,0,0,0,0
490004119,0,0,0,0
490042338,0,0,0,0
490070106,0,0,0,0
490077780,0,0,0,0
490025212,0,0,0,0
490070230,0,0,0,0
490103810,0,0,0,0
490017467,0,0,0,0
490120396,0,0,0,0
490113756,0,0,0,0
490087908,0,0,0,0
490057318,0,0,0,0
490088727,0,0,0,0
490108744,0,0,0,0
490094975,0,0,0,0
490084028,0,0,0,0
490111922,0,0,0,0
490008142,0,0,0,0
490029554,0,0,0,0
490097683,0,0,0,0
490122179,0,0,0,0
490088398,0,0,0,0
490048666,0,0,0,0
490067616,0,0,0,0
490047312,0,0,0,0
490072497,0,0,0,0
490062918,0,0,0,0
490071687,0,0,0,0
490113890,0,0,0,0
490024057,0,0,0,0
490112737,0,0,0,0
490049506,0,0,0,0
490050718,0,0,0,0
490003989,0,0,0,0
490064259,0,0,0,0
490015746,0,0,0,0
490110322,0,0,0,0
490034329,0,0,0,0
490107501,0,0,0,0
490003748,0,0,0,0
490119666,0,0,0,0
490049237,0,0,0,0
490082699,0,0,0,0
490107704,0,0,0,0
490082418,0,0,0,0
490014459,0,0,0,0
490119941,0,0,0,0
490072347,0,0,0,0
490037447,0,0,0,0
490006349,0,0,0,0
490122478,0,0,0,0
490086372,0,0,0,0
490053276,0,0,0,0
490028636,0,0,0,0
490017538,0,0,0,0
490092272,0,0,0,0
490030729,0,0,0,0
490051613,0,0,0,0
490049370,0,0,0,0
490027066,0,0,0,0
490057549,0,0,0,0
490060737,0,0,0,0
490077861,0,0,0,0
490095956,0,0,0,0
490095536,0,0,0,0
490101512,0,0,0,0
490114773,0,0,0,0
490039863,0,0,0,0
490101388,0,0,0,0
490033884,0,0,0,0
490093584,0,0,0,0
490063133,0,0,0,0
490053658,0,0,0,0
490115412,0,0,0,0
490001034,0,0,0,0
490108809,0,0,0,0
490100218,0,0,0,0
490107183,0,0,0,0
490071619,0,0,0,0
490079582,0,0,0,0
490052968,0,0,0,0
490105609,0,0,0,0
490116903,0,0,0,0
490019311,0,0,0,0
490090028,0,0,0,0
490029843,0,0,0,0
490065964,0,0,0,0
490116359,0,0,0,0
490075473,0,0,0,0
490015714,0,0,0,0
490124456,0,0,0,0
490043663,0,0,0,0
490105907,0,0,0,0
490053483,0,0,0,0
490046055,0,0,0,0
490065796,0,0,0,0
490104338,0,0,0,0
490124789,0,0,0,0
490003572,0,0,0,0
490063775,0,0,0,0
490023986,0,0,0,0
490080426,0,0,0,0
490001371,0,0,0,0
490123470,0,0,0,0
490057303,0,0,0,0
490050576,0,0,0,0
490031428,0,0,0,0
490016320,0,0,0,0
490093038,0,0,0,0
490096612,0,0,0,0
490103317,0,0,0,0
490056597,0,0,0,0
490070262,0,0,0,0
490074287,0,0,0,0
490120359,0,0,0,0
490118392,0,0,0,0
490028592,0,0,0,0
490084143,0,0,0,0
490007985,0,0,0,0
490033071,0,0,0,0
490045617,0,0,0,0
490033630,0,0,0,0
490119232,0,0,0,0
490094918,0,0,0,0
490098305,0,0,0,0
490041050,0,0,0,0
490099185,0,0,0,0
490015875,0,0,0,0
490082566,0,0,0,0
490019475,0,0,0,0
490073604,0,0,0,0
490018324,0,0,0,0
490053812,0,0,0,0
490032699,0,0,0,0
490002954,0,0,0,0
490046392,0,0,0,0
490075666,0,0,0,0
490032083,0,0,0,0
490051279,0,0,0,0
490063165,0,0,0,0
490099400,0,0,0,0
490010596,0,0,0,0
490034371,0,0,0,0
490013481,0,0,0,0
490047847,0,0,0,0
490009787,0,0,0,0
490124580,0,0,0,0
490031831,0,0,0,0
490077100,0,0,0,0
490004739,0,0,0,0
490098919,0,0,0,0
490057534,0,0,0,0
490112980,0,0,0,0
490105019,0,0,0,0
490117715,0,0,0,0
490014228,0,0,0,0
490016616,0,0,0,0
490048944,0,0,0,0
490098034,0,0,0,0
490029069,0,0,0,0
490093485,0,0,0,0
490124643,0,0,0,0
490080202,0,0,0,0
490002833,0,0,0,0
490041942,0,0,0,0
490078587,0,0,0,0
490117290,0,0,0,0
490042540,0,0,0,0
490063956,0,0,0,0
490061756,0,0,0,0
490115991,0,0,0,0
490077055,0,0,0,0
490025536,0,0,0,0
490016785,0,0,0,0
490096164,0,0,0,0
490033233,0,0,0,0
490098939,0,0,0,0
490069422,0,0,0,0
490107803,0,0,0,0
490115350,0,0,0,0
490018330,0,0,0,0
490055208,0,0,0,0
490084947,0,0,0,0
490120844,0,0,0,0
490009979,0,0,0,0
490008954,0,0,0,0
490042572,0,0,0,0
490037002,0,0,0,0
490031689,0,0,0,0
490017653,0,0,0,0
490103903,0,0,0,0
490081308,0,0,0,0
490025003,0,0,0,0
490001359,0,0,0,0
490106605,0,0,0,0
490106763,0,0,0,0
490074674,0,0,0,0
490019523,0,0,0,0
490094699,0,0,0,0
490115016,0,0,0,0
490054987,0,0,0,0
490058172,0,0,0,0
490007059,0,0,0,0
490075380,0,0,0,0
490025944,0,0,0,0
490086355,0,0,0,0
490022359,0,0,0,0
490119659,0,0,0,0
490060718,0,0,0,0
490029232,0,0,0,0
490006148,0,0,0,0
490048859,0,0,0,0
490111408,0,0,0,0
490055554,0,0,0,0
490014630,0,0,0,0
490049396,0,0,0,0
490111050,0,0,0,0
490036216,0,0,0,0
490094648,0,0,0,0
490109514,0,0,0,0
490072858,0,0,0,0
490057060,0,0,0,0
490108104,0,0,0,0
490031112,0,0,0,0
490056786,0,0,0,0
490002861,0,0,0,0
490079763,0,0,0,0
490030655,0,0,0,0
490073915,0,0,0,0
490012352,0,0,0,0
490073353,0,0,0,0
490050135,0,0,0,0
490041156,0,0,0,0
490022318,0,0,0,0
490038696,0,0,0,0
490018489,0,0,0,0
490071943,0,0,0,0
490109898,0,0,0,0
490027945,0,0,0,0
490105871,0,0,0,0
490002852,0,0,0,0
490099807,0,0,0,0
490079585,0,0,0,0
490028108,0,0,0,0
490116481,0,0,0,0
490008697,0,0,0,0
490071535,0,0,0,0
490117671,0,0,0,0
490106750,0,0,0,0
490077404,0,0,0,0
490073409,0,0,0,0
490066555,0,0,0,0
490094833,0,0,0,0
490006958,0,0,0,0
490065001,0,0,0,0
490009478,0,0,0,0
490036683,0,0,0,0
490039860,0,0,0,0
490086428,0,0,0,0
490081086,0,0,0,0
490103038,0,0,0,0
490063763,0,0,0,0
490120796,0,0,0,0
490087501,0,0,0,0
490031015,0,0,0,0
490057365,0,0,0,0
490007780,0,0,0,0
490042168,0,0,0,0
490111595,0,0,0,0
490026763,0,0,0,0
490062108,0,0,0,0
490064847,0,0,0,0
490119913,0,0,0,0
490120876,0,0,0,0
490091467,0,0,0,0
490048326,0,0,0,0
490110938,0,0,0,0
490031252,0,0,0,0
490121433,0,0,0,0
490072483,0,0,0,0
490049783,0,0,0,0
490021308,0,0,0,0
490105325,0,0,0,0
490041697,0,0,0,0
490124506,0,0,0,0
490009815,0,0,0,0
490082506,0,0,0,0
490062277,0,0,0,0
490049410,0,0,0,0
490082638,0,0,0,0
490112114,0,0,0,0
490097634,0,0,0,0
490062756,0,0,0,0
490087839,0,0,0,0
490096815,0,0,0,0
490071287,0,0,0,0
490039018,0,0,0,0
490089782,0,0,0,0
490067774,0,0,0,0
490070986,0,0,0,0
490073192,0,0,0,0
490061524,0,0,0,0
490052984,0,0,0,0
490108954,0,0,0,0
490100493,0,0,0,0
490050145,0,0,0,0
490012165,0,0,0,0
490043498,0,0,0,0
490121896,0,0,0,0
490107755,0,0,0,0
490064038,0,0,0,0
490004058,0,0,0,0
490026609,0,0,0,0
490086530,0,0,0,0
490024767,0,0,0,0
490038783,0,0,0,0
490076270,0,0,0,0
490048616,0,0,0,0
490019663,0,0,0,0
490044930,0,0,0,0
490118540,0,0,0,0
490046322,0,0,0,0
490034374,0,0,0,0
490106732,0,0,0,0
490008030,0,0,0,0
490094958,0,0,0,0
490017028,0,0,0,0
490052533,0,0,0,0
490073683,0,0,0,0
490116124,0,0,0,0
490054762,0,0,0,0
490065977,0,0,0,0
490042590,0,0,0,0
490029851,0,0,0,0
490106268,0,0,0,0
490068746,0,0,0,0
490102003,0,0,0,0
490061452,0,0,0,0
490110656,0,0,0,0
490068662,0,0,0,0
490088922,0,0,0,0
490071009,0,0,0,0
490048624,0,0,0,0
490075561,0,0,0,0
490082313,0,0,0,0
490021109,0,0,0,0
490089827,0,0,0,0
490088038,0,0,0,0
490030977,0,0,0,0
490095500,0,0,0,0
490071089,0,0,0,0
490108493,0,0,0,0
490084425,0,0,0,0
490007364,0,0,0,0
490039654,0,0,0,0
490075739,0,0,0,0
490014404,0,0,0,0
490028030,0,0,0,0
490015513,0,0,0,0
490046833,0,0,0,0
490057387,0,0,0,0
490021290,0,0,0,0
490030051,0,0,0,0
490070457,0,0,0,0
490091963,0,0,0,0
490117319,0,0,0,0
490111686,0,0,0,0
490002641,0,0,0,0
490084734,0,0,0,0
490062460,0,0,0,0
490092749,0,0,0,0
490053159,0,0,0,0
490057572,0,0,0,0
490115969,0,0,0,0
490001385,0,0,0,0
490080346,0,0,0,0
490117695,0,0,0,0
490015394,0,0,0,0
490023327,0,0,0,0
490112642,0,0,0,0
490034328,0,0,0,0
490106597,0,0,0,0
490073290,0,0,0,0
490102148,0,0,0,0
490014201,0,0,0,0
490117597,0,0,0,0
490059752,0,0,0,0
490082245,0,0,0,0
490120735,0,0,0,0
490038864,0,0,0,0
490002350,0,0,0,0
490077122,0,0,0,0
490070206,0,0,0,0
490027564,0,0,0,0
490033994,0,0,0,0
490099048,0,0,0,0
490046961,0,0,0,0
490096392,0,0,0,0
490017795,0,0,0,0
490062377,0,0,0,0
490101607,0,0,0,0
490019360,0,0,0,0
490062146,0,0,0,0
490008306,0,0,0,0
490109103,0,0,0,0
490082410,0,0,0,0
490081828,0,0,0,0
490089518,0,0,0,0
490075429,0,0,0,0
490112619,0,0,0,0
490108176,0,0,0,0
490099125,0,0,0,0
490088978,0,0,0,0
490086501,0,0,0,0
490009229,0,0,0,0
490095100,0,0,0,0
490006001,0,0,0,0
